ABCB1_Median	ABCB11_Median	ABCC1_Median	ABCC2_Median	ABCC4_Median	ABCC5_Median	ABCG2_Median	ABL1_Median	ALB_Median	ARAF_Median	BCL2_Median	BCR_Median	BIRC5_Median	BRAF_Median	CCND1_Median	CCND2_Median	CCND3_Median	CDK4_Median	CDK6_Median	CDKN2A_Median	CES1_Median	CFLAR_Median	CYP1A1_Median	CYP1A2_Median	EGFR_Median	ERBB2_Median	ETS2_Median	FGFR1_Median	FGFR3_Median	FLT4_Median	FMO1_Median	FMO3_Median	HDAC1_Median	HDAC11_Median	HDAC2_Median	HDAC3_Median	HDAC5_Median	HDAC6_Median	HDAC9_Median	HSP90AA1_Median	HSP90AB1_Median	IGF1R_Median	ISG15_Median	KIT_Median	KLC1_Median	MAP2K3_Median	MAP2K5_Median	MAP2K6_Median	MAPK1_Median	MAPK10_Median	MAPK11_Median	MAPK12_Median	MAPK13_Median	MAPK14_Median	MAPK8_Median	MAPK9_Median	MAPT_Median	MDM2_Median	MET_Median	MTHFR_Median	NF1_Median	NR1I2_Median	ORM1_Median	PDGFRB_Median	PLCB1_Median	PSEN1_Median	PSEN2_Median	PTEN_Median	RAF1_Median	RET_Median	ROS1_Median	SEMA3C_Median	SHMT1_Median	SIRT1_Median	SIRT2_Median	SIRT6_Median	SRC_Median	TAP1_Median	TLE3_Median	TOP1_Median	TOP2A_Median	TP53_Median	TUBB_Median	TYMS_Median	VEGFA_Median	XIAP_Median	XRCC3_Median	ABCB1_Variance	ABCB11_Variance	ABCC1_Variance	ABCC2_Variance	ABCC4_Variance	ABCC5_Variance	ABCG2_Variance	ABL1_Variance	ALB_Variance	ARAF_Variance	BCL2_Variance	BCR_Variance	BIRC5_Variance	BRAF_Variance	CCND1_Variance	CCND2_Variance	CCND3_Variance	CDK4_Variance	CDK6_Variance	CDKN2A_Variance	CES1_Variance	CFLAR_Variance	CYP1A1_Variance	CYP1A2_Variance	EGFR_Variance	ERBB2_Variance	ETS2_Variance	FGFR1_Variance	FGFR3_Variance	FLT4_Variance	FMO1_Variance	FMO3_Variance	HDAC1_Variance	HDAC11_Variance	HDAC2_Variance	HDAC3_Variance	HDAC5_Variance	HDAC6_Variance	HDAC9_Variance	HSP90AA1_Variance	HSP90AB1_Variance	IGF1R_Variance	ISG15_Variance	KIT_Variance	KLC1_Variance	MAP2K3_Variance	MAP2K5_Variance	MAP2K6_Variance	MAPK1_Variance	MAPK10_Variance	MAPK11_Variance	MAPK12_Variance	MAPK13_Variance	MAPK14_Variance	MAPK8_Variance	MAPK9_Variance	MAPT_Variance	MDM2_Variance	MET_Variance	MTHFR_Variance	NF1_Variance	NR1I2_Variance	ORM1_Variance	PDGFRB_Variance	PLCB1_Variance	PSEN1_Variance	PSEN2_Variance	PTEN_Variance	RAF1_Variance	RET_Variance	ROS1_Variance	SEMA3C_Variance	SHMT1_Variance	SIRT1_Variance	SIRT2_Variance	SIRT6_Variance	SRC_Variance	TAP1_Variance	TLE3_Variance	TOP1_Variance	TOP2A_Variance	TP53_Variance	TUBB_Variance	TYMS_Variance	VEGFA_Variance	XIAP_Variance	XRCC3_Variance	ABCB1_Kurtosis	ABCB11_Kurtosis	ABCC1_Kurtosis	ABCC2_Kurtosis	ABCC4_Kurtosis	ABCC5_Kurtosis	ABCG2_Kurtosis	ABL1_Kurtosis	ALB_Kurtosis	ARAF_Kurtosis	BCL2_Kurtosis	BCR_Kurtosis	BIRC5_Kurtosis	BRAF_Kurtosis	CCND1_Kurtosis	CCND2_Kurtosis	CCND3_Kurtosis	CDK4_Kurtosis	CDK6_Kurtosis	CDKN2A_Kurtosis	CES1_Kurtosis	CFLAR_Kurtosis	CYP1A1_Kurtosis	CYP1A2_Kurtosis	EGFR_Kurtosis	ERBB2_Kurtosis	ETS2_Kurtosis	FGFR1_Kurtosis	FGFR3_Kurtosis	FLT4_Kurtosis	FMO1_Kurtosis	FMO3_Kurtosis	HDAC1_Kurtosis	HDAC11_Kurtosis	HDAC2_Kurtosis	HDAC3_Kurtosis	HDAC5_Kurtosis	HDAC6_Kurtosis	HDAC9_Kurtosis	HSP90AA1_Kurtosis	HSP90AB1_Kurtosis	IGF1R_Kurtosis	ISG15_Kurtosis	KIT_Kurtosis	KLC1_Kurtosis	MAP2K3_Kurtosis	MAP2K5_Kurtosis	MAP2K6_Kurtosis	MAPK1_Kurtosis	MAPK10_Kurtosis	MAPK11_Kurtosis	MAPK12_Kurtosis	MAPK13_Kurtosis	MAPK14_Kurtosis	MAPK8_Kurtosis	MAPK9_Kurtosis	MAPT_Kurtosis	MDM2_Kurtosis	MET_Kurtosis	MTHFR_Kurtosis	NF1_Kurtosis	NR1I2_Kurtosis	ORM1_Kurtosis	PDGFRB_Kurtosis	PLCB1_Kurtosis	PSEN1_Kurtosis	PSEN2_Kurtosis	PTEN_Kurtosis	RAF1_Kurtosis	RET_Kurtosis	ROS1_Kurtosis	SEMA3C_Kurtosis	SHMT1_Kurtosis	SIRT1_Kurtosis	SIRT2_Kurtosis	SIRT6_Kurtosis	SRC_Kurtosis	TAP1_Kurtosis	TLE3_Kurtosis	TOP1_Kurtosis	TOP2A_Kurtosis	TP53_Kurtosis	TUBB_Kurtosis	TYMS_Kurtosis	VEGFA_Kurtosis	XIAP_Kurtosis	XRCC3_Kurtosis
LN18_CENTRAL_NERVOUS_SYSTEM	6.846336	4.384713	8.200201	7.4075725	8.031896	7.7710735	7.610615	8.501018	8.153302	8.716462	6.8580115	7.885048	8.791795	4.704082	7.679158	6.617914	7.177605	9.523529	7.501103	8.094287	7.4075725	7.511619	7.8765975	7.4075725	7.448955	7.899747	7.0035785	7.0311395	4.8685935	5.507429	7.8765975	7.4075725	8.061963	6.324623	10.52988	7.424273	5.341894	7.885048	5.211316	8.680246	11.00189	6.8906695	7.441127	7.7839455	7.885048	8.153365	7.7839455	7.8660585	8.577312	7.8660585	6.216456	5.13535	6.3648455	8.044596	7.8660585	7.8660585	6.290941	7.424273	7.257905	4.384713	7.340693	7.153953	8.716462	7.760764	7.8660585	6.5320315	6.462689	7.373361	6.3733855	7.0451975	5.364151	8.153302	10.18514	4.704082	5.1529425	6.697195	6.321847	7.272287	8.866342	8.560149	8.261358	8.940104	10.18514	10.292715	7.742088	8.047052	6.583096	6.18938687410769	2.03119296166891	5.42576559184643	8.01394634155915	6.08644222231363	6.27642516221009	6.0568148938285	3.69260003267441	7.01450348336115	6.58534782506103	6.37844681150027	3.18652334906088	3.79357647867562	6.15302283188028	6.02738286854439	6.33188735169155	6.5129731534177	4.72308371648351	6.17823259921627	7.64151785379289	8.01394634155915	5.37574718905429	7.58232545833113	8.01394634155915	7.4275416092457	4.92670725108323	6.24212336736597	6.52858873764618	5.57374554988988	4.20508864779893	7.58232545833113	8.01394634155915	5.10053915962588	3.64529496412113	6.25312041989496	5.84470806004775	5.40350495776193	3.18652334906088	5.8852091780885	8.06845093124019	3.11837630454448	5.13303798656576	5.54460671071519	3.81961962111373	3.18652334906088	6.12205307588319	3.81961962111373	5.92011367645479	5.68995479701396	5.92011367645479	6.34891401306011	5.70697606995454	6.63016825810054	5.93389537490328	5.92011367645479	5.92011367645479	5.96428095469141	5.84470806004775	6.37595239762702	2.03119296166891	5.31765438092396	7.03491981759542	6.58534782506103	5.51526036750233	5.92011367645479	6.46442714704697	6.28700357158151	5.76792478163829	6.26334443840426	6.26577982135237	5.24696713563443	7.01450348336115	2.81616872484589	6.15302283188028	6.31447414163764	6.55083873012473	6.30770916742907	6.4024923798786	4.7428831972694	5.63669627693327	5.69764404498193	5.60372488074448	2.81616872484589	4.54621226302015	6.5267214504677	5.81978232487755	6.87569720157103	-0.993713028813098	4.23292216148578	-0.262932878315185	-0.983356222009666	-1.019055516295	-0.73883972658325	-1.08935763167013	-0.185805821831443	-1.08415074785668	-0.736698518605351	-0.718666720319083	-0.456595672513263	-0.368485080254178	-0.344106979816616	-0.863068869368737	-0.576657100233523	-0.882218115148979	-0.24289281763083	-1.0344927069263	-1.09544020016004	-0.983356222009666	-0.6562280212041	-1.02406898887739	-0.983356222009666	-0.896426552346163	-0.412375171241141	-0.749069351744931	-1.4084907433887	0.0808240700358627	-0.34375087609931	-1.02406898887739	-0.983356222009666	-0.658031139738428	0.0663770789585922	-0.304990126927628	-0.483848322218495	0.0501062118673752	-0.456595672513263	0.184226304625902	-1.03169096523613	-0.396777769738187	-0.673538245121492	-0.4966142227668	0.146228297568616	-0.456595672513263	-0.84513044189061	0.146228297568616	-0.621480311870839	-0.499754106061585	-0.621480311870839	-0.521186317504383	0.0797571698567907	-0.819861546827652	-0.653821251115712	-0.621480311870839	-0.621480311870839	-0.760257848087686	-0.483848322218495	-0.774072882806128	4.23292216148578	-0.681075059676427	-1.15646934629616	-0.736698518605351	-0.564219960090116	-0.621480311870839	-0.818934019943569	-0.597381167378665	-0.537924201800491	-0.802746152467296	-0.970546339099636	-0.214058771591878	-1.08415074785668	-0.0953082132530372	-0.344106979816616	-0.335105318625781	-1.09185243287165	-0.806205733243408	-0.75232727370697	-0.177393907028813	-0.566422938041681	-0.714414228300476	-0.691941212492647	-0.0953082132530372	-0.273530587351653	-0.821212747595894	-0.666562507522146	-1.07315901026732
X769P_KIDNEY	6.981474	4.3758895	7.997833	6.72079	8.347904	8.00862	7.509838	8.476608	8.211731	8.8041915	6.8350965	8.221797	8.71654	4.72233	7.746069	6.38496	7.232786	9.5393725	7.7600565	8.159071	6.72079	7.585845	7.7537985	6.72079	7.36488	7.541558	7.1798065	5.589819	4.9480645	5.1395005	7.7537985	6.72079	8.76475	5.890446	10.55429	7.833086	5.141645	8.221797	4.914045	8.650868	10.950215	6.8884565	6.774995	7.5784545	8.221797	8.197951	7.5784545	7.8815075	8.725285	7.8815075	5.759563	5.052336	6.2576895	7.9617995	7.8815075	7.8815075	6.3829005	7.833086	7.016173	4.3758895	7.53125	7.103123	8.8041915	7.470263	7.8815075	6.1102175	6.018005	7.122191	6.1102175	7.081626	5.106729	8.211731	9.727457	4.72233	5.0283095	6.1233345	5.946657	7.124803	8.795257	8.410706	8.292991	8.923103	9.727457	10.18958	7.690673	8.090197	6.571354	6.40770117409972	1.63269648902377	6.71216870395687	7.67709204662631	6.83440584931513	6.15818400735289	5.68145894238802	3.53342569706633	6.45530836307803	7.33540292916592	6.58248940582781	2.9308110667035	3.56340663632185	5.86543498427716	6.29409910441795	6.63764582212153	6.73366176096287	4.77083021260668	6.87102836052965	7.38343424458245	7.67709204662631	6.44736082243432	7.52716844636915	7.67709204662631	7.45769056101148	6.21298984136881	6.76387153023421	8.77732244094699	5.39928535450613	4.37360412167276	7.52716844636915	7.67709204662631	6.24592421566418	4.23910042572563	6.21225105225948	5.95834028544446	5.2194752963594	2.9308110667035	5.92155180929381	8.63070298487649	2.4518473137378	5.7981067308633	5.703251938697	5.34630803072961	2.9308110667035	6.31134752220436	5.34630803072961	6.42894974553536	5.88963047426245	6.42894974553536	6.87103914648057	5.37002222182546	6.82125804725861	6.43422053827172	6.42894974553536	6.42894974553536	5.9507631657541	5.95834028544446	6.60300814838549	1.63269648902377	5.48321209277745	6.78448681631141	7.33540292916592	6.95534444664274	6.42894974553536	6.68481938206114	6.52032784072349	6.56488897156821	6.3891761130198	6.08334955658316	5.6215820902481	6.45530836307803	2.79526633321683	5.86543498427716	6.03220408059327	6.30303130490052	6.44958630473504	6.73152637820995	4.67440501108067	5.43110341397946	5.59045396101555	5.41619495310151	2.79526633321683	4.32403814761465	7.02731575412682	7.03754285309833	6.71088608489815	-1.00616637603869	3.71154791709035	-0.565705310628215	-1.14325611897914	-0.984948016472776	-0.609289651726551	-0.944951802318802	-0.0977734623755055	-0.974206952824666	-0.953030593673355	-0.786072025311557	-0.516682704934592	-0.233878790904929	-0.050839791946022	-0.97554477490404	-0.600056733878065	-0.859971786253921	-0.19022966288949	-1.05368891670142	-1.02134991843261	-1.14325611897914	-1.13547824608638	-1.11971442609945	-1.14325611897914	-0.942846220640245	-0.881952103983828	-1.14875896174113	-0.767773977505913	0.0648923016451541	0.304029770494237	-1.11971442609945	-1.14325611897914	-1.03723005467133	-0.218615305834531	0.134948262649836	-0.357521700264052	-0.256616387909748	-0.516682704934592	0.38257598355789	-1.21426945392641	-0.384860074735184	-0.710248508718459	-0.500766228924395	-0.334533687189019	-0.516682704934592	-0.951359013697953	-0.334533687189019	-0.812848984815148	-0.579390673164129	-0.812848984815148	-0.521218831390102	-0.232251416015715	-0.867274813578545	-0.802404680367717	-0.812848984815148	-0.812848984815148	-0.808825515580589	-0.357521700264052	-0.86348738560391	3.71154791709035	-0.774818137871101	-1.13969583636615	-0.953030593673355	-0.898003274295609	-0.812848984815148	-1.020140373788	-0.849968279626352	-0.685210119230602	-0.877051165248631	-0.985041669970058	-0.591521393813835	-0.974206952824666	0.0982104557820906	-0.050839791946022	-0.141040245759863	-1.053894904082	-0.743489711612922	-0.845397414464852	-0.21032452687305	-0.567081427530481	-0.79678003693071	-0.498484178090663	0.0982104557820906	0.196092602051039	-0.947563778730991	-1.22626359827971	-1.16024124312118
X786O_KIDNEY	6.842342	4.4695045	8.07326	6.5732315	8.576462	8.0908245	7.619803	8.4729405	8.556156	8.7639585	7.092653	8.179718	8.803703	4.767167	8.013279	6.583731	7.296505	9.580395	7.937305	8.274684	6.5732315	8.017889	7.878937	6.5732315	7.594351	7.7746035	7.5242195	5.6326565	4.909307	5.3269725	7.878937	6.5732315	8.339995	6.215402	10.60505	7.913836	5.317773	8.179718	5.130102	8.761647	11.122825	7.047154	7.0642635	7.6969945	8.179718	8.502084	7.6969945	7.9108125	8.7959745	7.9108125	6.246352	5.237673	6.42349	8.1087085	7.9108125	7.9108125	6.5936735	7.913836	7.384512	4.4695045	7.384512	6.7944945	8.7639585	7.808958	7.9108125	6.5338705	6.459054	7.32845	6.448807	7.284727	5.331343	8.556156	10.03572	4.767167	5.1717985	6.2852665	6.246352	7.302748	8.916097	8.5398395	8.359235	8.940353	10.03572	10.282055	8.157289	7.937938	6.611631	6.56307260736675	1.73003603228093	6.33160270015138	7.15073785043236	6.74754398996342	6.05245993772304	5.98291850981198	3.84409782620826	6.75674854357213	6.927341066194	6.9452947811852	3.40532056569816	3.87388993963143	6.22090289669642	6.35689613173342	6.63708657912645	6.71835410184682	4.7470332817053	6.91624860647905	7.50477283766317	7.15073785043236	5.92451600564559	7.34805184142076	7.15073785043236	7.57951182644474	5.86185235816142	6.26657403762523	7.36744415099524	5.80047404717101	4.61009848781052	7.34805184142076	7.15073785043236	5.54145934220526	3.86515512225644	6.14796731740998	5.65399629474169	5.30570887302763	3.40532056569816	6.11903226045525	8.22154176166693	2.38816063939033	5.85758569150604	5.94631757158015	4.93948727303309	3.40532056569816	6.1274564311411	4.93948727303309	6.0782683387974	5.74661619824175	6.0782683387974	7.19832811271732	5.557052543012	7.31854586960745	6.55160643029425	6.0782683387974	6.0782683387974	6.43186467519055	5.65399629474169	6.84848658090649	1.73003603228093	5.84363030984522	6.947253337756	6.927341066194	6.80658449625288	6.0782683387974	6.82747920541394	6.43356996875434	6.44824547685462	6.56457124551493	6.47122460626438	6.27779067257795	6.75674854357213	3.06118473780876	6.22090289669642	6.32653829596958	6.6840217818346	6.80969538793114	6.65532426825532	4.9611269208204	5.71249257538525	5.93042502207126	5.61706227799487	3.06118473780876	4.49092971340143	6.97469178453043	6.57729933892923	7.38643767124991	-1.05942790209543	3.49220674226191	-0.512466602640063	-1.07092764938016	-1.08040803035633	-0.66934344341315	-1.03921443430011	-0.238430413203837	-0.991190361126612	-0.847107362787962	-0.911260986672827	-0.5800782447877	-0.374931727745481	-0.283536431137042	-0.956698114544996	-0.695377674874504	-0.967412767844186	-0.187534169970405	-1.16564591620178	-1.07838492169552	-1.07092764938016	-0.942953315590167	-1.10768061507483	-1.07092764938016	-1.0167807479605	-0.744597653652125	-1.09982008109135	-0.97075090458641	0.0696848040889235	-0.084558331321634	-1.10768061507483	-1.07092764938016	-0.915397504470875	-0.109452744510202	0.02199863069159	-0.446092678379849	-0.638844323887331	-0.5800782447877	0.0309832098814797	-1.11634484739701	-0.447546795045167	-0.899943240782205	-0.617315190340461	-0.374485595240091	-0.5800782447877	-0.872279915198073	-0.374485595240091	-0.75371958062365	-0.596530525012443	-0.75371958062365	-0.553176648126367	-0.711703667291161	-0.906002052902362	-0.788966881390931	-0.75371958062365	-0.75371958062365	-0.941574093265086	-0.446092678379849	-0.97439322738319	3.49220674226191	-0.724560891388069	-1.14218514522439	-0.847107362787962	-0.896289664415076	-0.75371958062365	-1.09786286871316	-0.899879572731683	-0.667546043097502	-1.05026002550603	-1.05873744292591	-1.10923809696969	-0.991190361126612	0.240663544760957	-0.283536431137042	-0.418812536938445	-1.16911837569659	-0.787463046540341	-0.860980835651599	-0.135534277175428	-0.585327269782194	-0.800801059250321	-0.654251711621488	0.240663544760957	0.0212026851346274	-0.962842440655816	-1.00122690260468	-1.19799090168227
CAOV3_OVARY	6.97419	4.650918	7.843099	7.483427	8.3637015	7.807023	7.602591	8.299264	8.197462	8.736657	7.370092	7.771816	8.709622	4.808862	7.990601	6.7547975	7.328563	9.444557	7.604671	8.052618	7.483427	7.661428	8.0475295	7.483427	7.448303	7.7321405	7.3909165	6.3960515	5.8795325	5.4618415	8.0475295	7.483427	8.070574	6.032538	10.22567	7.68742	5.762197	7.771816	5.220956	8.486658	10.727225	7.0373075	7.774735	7.4845875	7.771816	8.282595	7.4845875	7.908152	8.7907195	7.908152	6.424188	5.698399	7.0565805	7.7860275	7.908152	7.908152	7.6148935	7.68742	7.254652	4.650918	7.272539	7.209069	8.736657	7.697002	7.908152	6.8823715	6.748151	7.109983	6.791246	7.885706	5.9243945	8.197462	9.704222	4.808862	5.6843715	6.9412145	6.637131	7.459454	8.54203	8.301926	8.339754	8.749247	9.704222	10.04658	7.903112	8.1238125	7.982396	6.43334283366305	2.65175273872532	6.11154207864698	7.52858487656949	7.03451051501392	5.94825905253459	5.61038709069062	3.56379471641909	6.83168931767771	6.86133250430456	6.12869212400589	3.00014263783196	3.61487219725941	6.69176277895355	5.66275870850403	6.52286666164654	6.6778778244022	4.68012770994479	7.10543511684197	7.30116103163063	7.52858487656949	5.62299828470785	7.52667645579498	7.52858487656949	7.14036303391291	5.61379915837921	6.18872435542801	6.54847150834328	6.11219157141821	4.5225200621963	7.52667645579498	7.52858487656949	5.07107647811235	4.1191650908408	6.03673527643337	5.43009103824253	5.26950439313051	3.00014263783196	6.41674288796589	8.87529879605245	2.78480874890514	5.08231284852472	6.68668009337482	4.34718764285384	3.00014263783196	6.09869032396733	4.34718764285384	6.51788911717537	5.69348181452044	6.51788911717537	5.93417400112695	5.46583742484991	6.40185118016899	5.73007440438075	6.51788911717537	6.51788911717537	5.62162207127882	5.43009103824253	6.25473682580591	2.65175273872532	5.01741451795476	6.86122134932946	6.86133250430456	5.96478236900962	6.51788911717537	7.00085375742501	6.31216147933764	5.78706860672385	6.84611627494835	5.93085049644133	6.11087687878172	6.83168931767771	2.78498722648523	6.69176277895355	6.54139297274465	7.27513513561945	6.53239225608692	6.67177649384238	4.80523625116024	5.20498125906232	5.19460056260318	5.14413033957546	2.78498722648523	4.25888195402429	6.27559293717851	6.1944161397148	6.2232734984603	-1.00432990753809	0.342546580871493	-0.391368188163645	-0.98982473956719	-1.04848057056719	-0.577886699861928	-1.0006903595971	-0.247949491622399	-0.954115003019837	-0.844008026694675	-0.781512851185715	-0.50390298560383	-0.406421555477939	-0.785932510657919	-0.718786818451876	-0.621427146571878	-0.850571630949278	-0.359198452837353	-1.04960033598037	-0.946439301368686	-0.98982473956719	-0.787337208276421	-1.01212329458945	-0.98982473956719	-0.829359329773116	-0.587658650094097	-0.890612172067248	-0.454508952747301	-0.624861782514624	-0.287516760703793	-1.01212329458945	-0.98982473956719	-0.750939774877843	1.37525530129517	-0.254562539745028	-0.290592380368803	-0.283459413941391	-0.50390298560383	0.054423288632159	-1.12588566239652	-0.249413811924944	-0.731500565295807	-0.689020131487728	-0.126970352863429	-0.50390298560383	-0.86959106723523	-0.126970352863429	-0.881054623745046	-0.543864677725692	-0.881054623745046	-0.474311193781723	-0.491669462716538	-0.886650817944755	-0.600354961067877	-0.881054623745046	-0.881054623745046	-0.862290340464039	-0.290592380368803	-0.738263451457697	0.342546580871493	-0.605042871441532	-1.03481302291304	-0.844008026694675	-0.736331515533076	-0.881054623745046	-1.07636274257561	-0.736166738309095	-0.551556226304133	-0.979889675938987	-0.901206151695645	-0.777773012437851	-0.954115003019837	-0.0831016527747215	-0.785932510657919	-0.675572559199268	-1.17854357845427	-0.850136355087674	-0.771786772210218	-0.292713350619461	-0.592202014335912	-0.580711340368815	-0.611319274245213	-0.0831016527747215	-0.0116164018746265	-0.760165144024255	-0.834319393964827	-1.0367413156676
HEPG2_LIVER	6.819546	4.407896	7.835342	8.4605495	8.4321565	8.171717	7.93916	8.289498	8.931676	9.066703	6.998297	7.958893	8.587428	4.567166	7.850568	6.328877	7.312855	9.2197365	7.812948	8.066289	8.4605495	7.347175	8.5036445	8.4605495	7.289469	7.555861	7.431633	6.0157035	5.1622805	4.7575885	8.5036445	8.4605495	7.955074	6.678068	10.39125	7.827603	5.420611	7.958893	4.825704	9.017963	10.864205	6.5926975	6.1798645	7.363057	7.958893	8.208083	7.363057	8.182399	8.558579	8.182399	5.858471	5.267284	6.209657	7.532935	8.182399	8.182399	7.0375455	7.827603	6.83448	4.407896	6.949609	7.997195	9.066703	7.092543	8.182399	6.074358	6.308417	6.849047	6.0851385	7.608893	4.7605605	8.931676	9.492479	4.567166	5.584171	6.158539	6.008487	7.053872	8.525748	8.3495835	8.33441	8.811368	9.492479	10.155995	7.551861	7.8739195	7.347175	7.22884830371653	2.98899200556829	6.78302372794469	7.64972861791182	7.45719658560618	6.14108629324135	5.7760717059421	3.47213630923055	6.5051758044255	6.93624493104996	6.74454658203301	2.89603889322655	3.5449551559011	5.92921199101085	6.29149220462444	6.83358661495725	6.92173759370625	4.70521699753731	7.75350329619088	7.21847203454406	7.64972861791182	6.29278702591855	7.3619012140504	7.64972861791182	6.98014880221012	5.86658126027567	7.0308710613167	8.45816749444336	6.49598805015703	5.48310797733618	7.3619012140504	7.64972861791182	5.82469830712178	4.41436428850336	5.73462611611579	5.62539212736565	5.2100611139401	2.89603889322655	6.16647856071212	8.16151348504815	2.69392412249559	5.67707647298769	5.94215249852799	4.90567415985038	2.89603889322655	6.53539147562434	4.90567415985038	6.04632052562533	5.50373359521259	6.04632052562533	5.06953785145939	5.29009517318764	6.51839118800956	5.73705722930269	6.04632052562533	6.04632052562533	6.4004334662744	5.62539212736565	6.58665283373113	2.98899200556829	4.77335236477281	7.18019397354973	6.93624493104996	6.46827427268294	6.04632052562533	6.98060842601051	6.05438047990405	5.57415080614912	6.78531972135633	6.45530029453231	5.18425898735624	6.5051758044255	2.77853754745459	5.92921199101085	7.19646208433902	7.17276563437496	6.15403547938215	6.73470697810283	4.83351340345387	5.09663736610007	5.47718066644879	5.15790808125598	2.77853754745459	4.35350883175915	7.09353005757437	6.38305277051829	7.37311635113069	-1.03722039580017	3.93338160596411	-0.690987997486546	-1.03273755314361	-1.13441157412358	-0.652566758701083	-0.864123014347113	-0.171230438867571	-0.566282283925138	-0.859246372622499	-0.939314524622242	-0.401370138449802	-0.270388717261488	-0.00939832806268592	-0.9736386231685	-0.676395054183051	-0.962747191376025	-0.133979176689039	-1.24600318531343	-1.02664344010746	-1.03273755314361	-0.992735665121709	-1.00696392151022	-1.03273755314361	-0.849851075114477	-0.849224777051455	-1.01203382128429	-0.587790357934772	-0.404847868098269	0.510893468951826	-1.00696392151022	-1.03273755314361	-0.874590456705928	-0.238507000645537	0.0043154022737113	-0.519421761126897	-0.332317069482113	-0.401370138449802	0.609687906826503	-1.00902614891017	-0.505992853722494	-0.859949130187712	-0.550257854875551	-0.701299948908523	-0.401370138449802	-0.977546792659271	-0.701299948908523	-0.758048696662206	-0.443324218192827	-0.758048696662206	0.242969239007881	-0.276610543780466	-0.770909078117088	-0.733397564835136	-0.758048696662206	-0.758048696662206	-1.02093307000041	-0.519421761126897	-0.853355954617774	3.93338160596411	-0.610921530332953	-0.951811714178718	-0.859246372622499	-0.975017438003636	-0.758048696662206	-0.937481263827459	-0.800139319807033	-0.549531656341443	-0.87299664651007	-1.04570952352165	0.119715364446143	-0.566282283925138	-0.199039982610973	-0.00939832806268592	-0.550859204967127	-1.10964918679854	-0.566222434392994	-0.859014474679513	-0.440519587446479	-0.505648897864677	-0.665794313141065	-0.596350365081057	-0.199039982610973	-0.0422648196057751	-1.01192689124564	-0.968308593293377	-1.25914460113632
